RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1753,15764406,User1752,545,Spain,Male,40,7,103719.59,2,1,0,142423.26,0
1754,15608275,User1753,629,Germany,Male,35,5,88244.44,2,1,0,12215.09,1
1755,15577389,User1754,483,France,Female,47,5,88359.42,2,1,1,36812.28,0
1756,15836180,User1755,479,France,Female,31,5,15728.76,1,1,0,104525.24,1
1757,15821652,User1756,767,France,Male,26,9,154689.99,1,1,0,31277.08,1
1758,15575409,User1757,569,France,Male,33,6,46457.2,1,1,1,133654.32,0
1759,15847534,User1758,850,France,Female,39,3,99327.34,2,0,0,165703.33,1
1760,15788490,User1759,658,Spain,Male,29,1,125713.35,1,1,1,100750.85,0
1761,15953604,User1760,573,France,Male,41,9,47878.34,3,1,0,121278.26,0
1762,15914115,User1761,745,France,Female,57,2,71424.92,1,1,1,174127.34,0
1763,15690036,User1762,850,Germany,Female,33,0,70591.27,2,1,0,122639.13,1
1764,15543430,User1763,708,France,Female,39,1,72741.25,1,1,1,160357.68,0
1765,15813420,User1764,503,France,Male,52,4,78354.2,1,0,1,166470.76,0
1766,15942846,User1765,694,Spain,Male,32,5,71314.2,1,1,1,48333.46,0
1767,15990613,User1766,815,France,Female,30,2,128183.82,1,1,1,202643.89,1
1768,15601597,User1767,590,France,Female,27,6,0.0,1,0,0,154865.69,1
1769,15852303,User1768,557,France,Male,42,0,44529.42,1,1,0,105962.46,0
1770,15579715,User1769,771,France,Female,44,7,227786.64,1,0,1,138045.32,0
1771,15827022,User1770,666,France,Female,37,5,141735.19,4,1,0,114030.58,0
1772,15521825,User1771,517,Germany,Male,39,2,48465.93,1,1,1,109957.58,0
1773,15940378,User1772,604,France,Female,51,7,41089.68,2,0,1,51525.94,0
1774,15953877,User1773,559,France,Male,47,3,104024.34,2,0,0,79941.19,0
1775,15570995,User1774,685,Spain,Female,24,8,211279.76,1,0,0,83294.5,0
1776,15635056,User1775,663,Germany,Female,38,1,83273.0,3,1,0,150965.82,0
1777,15635804,User1776,788,France,Female,39,0,38456.85,1,1,0,122058.02,0
1778,15679298,User1777,735,France,Female,45,6,77161.2,1,1,0,118706.94,0
1779,15933001,User1778,462,Germany,Male,36,0,70537.75,1,1,0,93924.97,0
1780,15739736,User1779,698,France,Male,32,4,217210.24,1,0,1,159467.18,0
1781,15731862,User1780,757,France,Male,34,6,99201.66,1,1,1,1000.0,1
1782,15658851,User1781,704,Germany,Male,20,2,100971.21,2,1,0,56124.36,0
1783,15736142,User1782,773,France,Male,38,2,137835.47,1,1,0,144701.59,0
1784,15815714,User1783,584,Germany,Female,32,2,241924.42,1,1,0,79794.3,1
1785,15878276,User1784,535,France,Female,43,0,75319.5,3,0,0,130075.25,0
1786,15987701,User1785,761,France,Male,28,9,91484.81,2,1,0,174955.69,0
1787,15892894,User1786,522,Germany,Male,34,6,42935.18,1,1,0,137637.91,0
1788,15727487,User1787,390,France,Male,28,4,103322.71,3,0,1,29452.74,0
1789,15895546,User1788,773,Germany,Female,28,1,74486.08,1,1,1,88741.77,1
1790,15606549,User1789,563,Germany,Female,45,9,98995.89,1,1,1,44759.98,0
1791,15996302,User1790,613,France,Male,34,1,218258.79,2,1,1,122054.56,0
1792,15759472,User1791,482,France,Female,43,3,88290.6,3,1,1,148887.61,0
1793,15887534,User1792,490,France,Male,27,4,55238.85,1,1,1,88171.28,0
1794,15594536,User1793,511,France,Female,39,2,161089.37,1,0,0,123933.23,1
1795,15969450,User1794,606,France,Male,21,6,60594.09,1,0,0,90048.42,0
1796,15681251,User1795,694,Spain,Female,33,7,98155.51,3,1,0,191009.25,0
1797,15950313,User1796,374,France,Male,33,0,111559.82,1,0,1,105913.49,0
1798,15722616,User1797,740,Germany,Male,44,9,53316.1,2,1,1,110613.68,0
1799,15943930,User1798,508,Germany,Female,40,3,200497.5,1,1,1,126555.37,1
1800,15520262,User1799,522,Germany,Male,36,1,88311.35,2,1,0,149917.63,1
1801,15722730,User1800,731,Germany,Female,46,0,168515.68,2,1,1,132754.19,0
1802,15888789,User1801,641,France,Female,40,8,49870.28,2,1,0,98401.21,0
1803,15828880,User1802,465,France,Female,43,3,28343.43,1,1,1,102396.73,1
1804,15762819,User1803,850,France,Female,46,5,34718.2,1,0,1,123994.2,0
1805,15516605,User1804,546,Germany,Male,37,0,86216.98,1,0,0,127875.46,1
1806,15890152,User1805,679,France,Male,35,9,94319.27,1,0,1,82000.81,0
1807,15666581,User1806,673,France,Male,41,8,110148.84,1,0,1,72393.73,0
1808,15704539,User1807,819,Spain,Male,34,9,91052.05,1,1,1,88662.51,0
1809,15605681,User1808,595,France,Female,42,7,46152.73,3,1,0,121884.28,0
1810,15989210,User1809,770,France,Female,49,4,133121.13,1,1,1,78655.73,1
1811,15790084,User1810,560,Spain,Female,47,2,38039.4,1,0,0,48557.2,0
1812,15727411,User1811,784,France,Male,34,9,70632.54,1,1,0,84032.75,0
1813,15972433,User1812,558,France,Male,25,4,165548.07,1,1,0,76598.57,0
1814,15734132,User1813,606,Germany,Female,37,1,130569.4,1,1,1,128746.54,0
1815,15607337,User1814,850,France,Female,37,5,81587.32,2,1,0,75512.88,0
1816,15529803,User1815,688,Spain,Female,49,4,174049.87,2,0,0,80560.38,1
1817,15582894,User1816,663,Germany,Female,34,1,118093.44,2,0,1,188979.12,0
1818,15765705,User1817,850,France,Male,36,4,177798.55,4,1,0,121213.92,0
1819,15806562,User1818,693,Germany,Female,45,0,193376.23,4,0,1,56070.89,1
1820,15706938,User1819,552,France,Male,33,2,64712.58,2,0,1,157085.29,0
1821,15502276,User1820,738,Germany,Male,36,8,119198.72,1,1,1,82662.32,0
1822,15718567,User1821,508,Spain,Female,55,4,57695.64,2,1,0,61499.91,0
1823,15830020,User1822,785,France,Male,53,2,121193.83,1,1,1,130792.38,0
1824,15625402,User1823,794,Germany,Female,44,7,45602.05,2,0,0,33026.09,0
1825,15622568,User1824,581,France,Female,41,6,50465.48,1,1,0,96945.11,0
1826,15587034,User1825,574,France,Male,28,1,81852.58,4,1,1,126740.33,0
1827,15902948,User1826,671,France,Male,44,0,97433.74,1,0,1,135509.36,0
1828,15676958,User1827,651,France,Male,39,4,80674.65,2,0,1,75073.88,0
1829,15825543,User1828,532,France,Female,40,4,176528.2,1,1,1,76382.23,0
1830,15618411,User1829,718,France,Female,33,5,66131.08,2,0,1,96088.15,0
1831,15631429,User1830,404,Germany,Male,38,6,140732.01,1,0,0,157612.9,0
1832,15708169,User1831,598,France,Male,36,1,83462.66,2,0,0,14980.36,0
1833,15728647,User1832,601,France,Female,41,6,38228.07,2,0,0,139025.26,1
1834,15576301,User1833,617,France,Male,52,6,137633.2,2,1,1,114347.02,0
1835,15998473,User1834,686,France,Female,42,3,90996.39,3,1,1,165035.39,0
1836,15944268,User1835,502,Spain,Female,21,2,62005.7,1,1,1,46991.57,0
1837,15938585,User1836,720,Spain,Male,28,8,80935.18,3,1,0,154845.84,1
1838,15582531,User1837,628,Spain,Female,22,5,90608.68,1,1,0,59039.16,1
1839,15734204,User1838,571,France,Female,30,7,69789.28,2,1,0,114420.41,0
1840,15789397,User1839,485,Spain,Male,44,5,103206.63,2,0,0,81579.69,0
1841,15730855,User1840,508,France,Female,42,4,74548.64,1,0,0,1000.0,1
1842,15832245,User1841,693,France,Female,32,7,97351.26,1,1,1,97453.28,0
1843,15711973,User1842,534,France,Male,41,0,84233.3,4,1,0,118847.82,1
1844,15583199,User1843,657,France,Male,30,9,88338.02,1,1,1,141162.47,0
1845,15534438,User1844,777,France,Male,24,7,186667.52,3,1,1,70363.73,0
1846,15577076,User1845,773,France,Male,24,9,71857.0,1,0,0,44902.41,1
1847,15786652,User1846,837,Germany,Female,29,1,47283.94,1,1,0,133840.27,0
1848,15955093,User1847,614,Germany,Male,52,5,177982.29,2,0,0,83344.37,1
1849,15587571,User1848,519,France,Male,25,5,131902.44,1,1,1,149923.12,0
1850,15750372,User1849,772,France,Female,50,2,89969.87,1,1,0,167916.19,0
1851,15516208,User1850,687,Germany,Male,51,6,126352.99,2,1,1,89289.8,0
1852,15524566,User1851,784,Germany,Male,36,2,137966.49,2,1,0,92250.44,1
1853,15970025,User1852,651,Germany,Female,38,6,84790.45,1,1,0,66096.62,0
1854,15584361,User1853,793,France,Male,32,7,97242.34,1,1,1,4145.83,0
1855,15904859,User1854,751,France,Male,38,8,136155.33,2,1,1,100079.56,0
1856,15952958,User1855,735,France,Male,45,7,181232.33,2,1,0,134914.7,0
1857,15550353,User1856,710,France,Male,38,4,6590.62,2,1,0,150769.93,0
1858,15609481,User1857,697,France,Male,48,7,143155.15,2,1,0,99439.56,0
1859,15758233,User1858,677,Spain,Female,50,5,73473.24,1,0,0,188260.23,0
1860,15743791,User1859,677,France,Female,41,8,47226.63,2,0,1,75591.21,0
1861,15535753,User1860,768,Germany,Male,41,6,62112.76,1,1,1,99365.98,0
1862,15951162,User1861,588,France,Female,37,5,92353.84,1,1,1,74685.4,0
1863,15887590,User1862,850,France,Male,41,6,24820.24,1,1,1,79554.38,0
1864,15583813,User1863,637,France,Male,27,8,56951.44,2,1,1,87367.24,0
1865,15571093,User1864,768,France,Male,42,9,135049.81,4,1,1,67833.93,0
1866,15536844,User1865,639,Germany,Male,40,6,21699.48,1,0,0,80595.26,0
1867,15975396,User1866,620,France,Female,29,0,60904.05,1,0,1,113967.8,0
1868,15828410,User1867,850,France,Female,59,6,0.0,2,1,0,105827.85,0
1869,15502168,User1868,612,France,Female,28,5,93925.0,2,1,1,50964.6,0
1870,15751312,User1869,496,France,Female,29,8,115402.03,1,1,0,124692.44,1
1871,15713431,User1870,564,Germany,Female,41,8,119063.26,2,1,1,61804.71,1
1872,15881334,User1871,611,France,Female,19,6,123072.99,2,1,1,122289.02,0
1873,15562769,User1872,850,France,Female,30,2,31300.99,2,0,0,104079.79,0
1874,15508019,User1873,674,France,Female,23,7,123061.42,1,0,1,9437.69,0
1875,15778284,User1874,762,France,Male,28,1,50170.08,2,0,1,51441.94,1
1876,15682777,User1875,529,France,Male,37,9,172774.84,1,0,1,145793.97,0
1877,15839657,User1876,692,France,Female,41,2,122194.85,2,1,0,70116.31,0
1878,15902579,User1877,730,Germany,Male,49,3,85161.35,2,1,0,69500.13,1
1879,15775517,User1878,850,Germany,Female,46,5,217081.1,2,1,1,80048.27,0
1880,15812960,User1879,566,Germany,Female,50,7,54465.34,2,1,0,106074.76,1
1881,15762645,User1880,722,France,Female,44,0,103642.86,1,1,0,128067.51,0
1882,15982151,User1881,686,Spain,Male,33,2,99926.31,1,0,1,86723.8,0
1883,15762893,User1882,527,France,Female,49,4,107207.42,2,1,0,180989.89,0
1884,15975229,User1883,647,France,Female,33,4,162044.69,1,0,0,73641.17,0
1885,15943389,User1884,618,France,Female,32,4,148654.03,3,1,0,78645.47,0
1886,15952389,User1885,370,Spain,Male,53,8,72415.25,2,1,0,92019.88,1
1887,15679484,User1886,721,France,Female,46,5,63568.45,1,1,0,108729.35,0
1888,15816776,User1887,714,France,Male,40,9,94182.49,2,1,1,170302.4,0
1889,15622312,User1888,597,Germany,Female,45,7,114666.63,1,1,0,212499.39,0
1890,15543491,User1889,489,France,Female,47,9,68325.48,2,1,1,84616.95,0
1891,15556943,User1890,827,France,Female,24,6,54102.2,3,1,0,92778.3,0
1892,15606239,User1891,681,France,Male,37,7,0.0,1,1,0,130972.69,0
1893,15902085,User1892,772,France,Male,26,5,76321.57,3,1,1,95083.59,0
1894,15920416,User1893,819,France,Female,39,8,88091.91,1,0,0,141821.59,0
1895,15828662,User1894,587,France,Female,31,2,150080.63,1,0,1,50261.31,0
1896,15765979,User1895,747,France,Male,52,8,148044.28,3,0,1,141462.19,0
1897,15718311,User1896,621,Spain,Male,43,4,185054.06,2,1,1,1000.0,0
1898,15878273,User1897,642,France,Male,30,6,143220.01,1,1,1,125876.76,1
1899,15677430,User1898,639,France,Female,38,2,71605.46,4,1,0,132711.97,0
1900,15752336,User1899,649,France,Male,26,2,70095.08,1,1,1,219348.33,0
1901,15909789,User1900,783,Germany,Female,38,3,170642.67,2,1,0,57371.01,0
1902,15717681,User1901,664,Germany,Male,43,0,85810.23,1,1,1,133938.15,0
1903,15923991,User1902,631,France,Female,41,8,75817.89,2,1,0,131753.35,0
1904,15756811,User1903,616,Germany,Male,19,7,118984.1,1,0,1,55783.9,1
1905,15872574,User1904,690,Germany,Female,35,5,126797.23,1,1,1,113044.47,0
1906,15660240,User1905,542,France,Female,43,7,199227.33,1,0,1,60383.35,0
1907,15842930,User1906,589,France,Female,41,6,33351.92,1,0,0,45087.76,0
1908,15848660,User1907,643,France,Female,50,7,111278.11,2,0,0,28570.11,1
1909,15980502,User1908,582,Germany,Female,25,3,96980.0,2,0,1,90189.06,0
1910,15544717,User1909,635,France,Female,43,5,32254.68,3,1,1,50317.47,1
1911,15728230,User1910,576,France,Male,31,0,79983.94,1,0,0,1377.26,1
1912,15879605,User1911,850,France,Male,40,6,79229.81,1,0,1,114261.05,0
1913,15981428,User1912,809,Germany,Female,42,1,0.0,4,1,0,18523.19,0
1914,15808403,User1913,703,France,Male,45,7,145268.34,1,1,1,133690.62,0
1915,15570313,User1914,643,France,Male,32,7,61890.94,2,0,1,112086.34,0
1916,15835698,User1915,850,France,Female,40,5,97035.53,1,1,0,60887.47,1
1917,15889316,User1916,688,France,Male,26,2,182190.64,3,0,1,24424.25,1
1918,15978552,User1917,639,France,Male,24,6,9122.04,2,1,1,56753.73,0
1919,15796455,User1918,686,France,Female,43,2,87552.96,2,0,0,35588.8,0
1920,15863029,User1919,686,France,Male,37,2,74414.83,1,1,1,82073.68,0
1921,15849066,User1920,819,Germany,Male,22,6,127582.18,2,1,1,82627.18,0
1922,15509510,User1921,647,France,Female,29,5,73791.64,1,1,1,218943.96,0
1923,15649651,User1922,850,France,Female,38,1,211887.46,1,1,0,1000.0,0
1924,15812768,User1923,544,Germany,Male,53,6,54776.48,1,0,1,71778.4,0
1925,15816268,User1924,733,Germany,Male,48,7,119776.83,2,1,0,127003.14,0
1926,15687331,User1925,529,Spain,Male,46,5,123828.19,1,1,0,149655.39,0
1927,15797614,User1926,850,France,Female,20,3,72554.04,1,0,0,164731.31,0
1928,15915322,User1927,610,France,Male,37,2,98267.95,1,1,1,52889.01,0
1929,15987263,User1928,643,France,Female,43,0,88526.87,1,1,0,138890.62,1
1930,15800815,User1929,760,Germany,Female,42,1,134576.0,1,1,0,1000.0,0
1931,15963437,User1930,800,France,Male,42,8,79053.54,3,1,0,89303.21,1
1932,15860853,User1931,516,France,Male,36,6,70112.15,2,1,1,141339.88,0
1933,15909199,User1932,608,Spain,Female,55,7,49929.21,1,0,1,134404.04,0
1934,15879065,User1933,482,Germany,Female,53,1,105006.71,1,1,1,32029.55,0
1935,15671389,User1934,666,France,Female,37,6,147000.49,1,1,1,59983.97,0
1936,15608768,User1935,637,France,Female,28,7,67313.88,1,1,0,1000.0,0
1937,15583490,User1936,608,France,Male,58,1,187044.34,1,1,0,64015.75,1
1938,15728044,User1937,567,France,Male,32,1,5740.94,3,0,1,33348.11,0
1939,15721603,User1938,603,France,Male,50,6,129610.63,1,1,0,113181.98,1
1940,15975580,User1939,560,Germany,Female,57,7,118601.83,1,1,1,63248.82,1
1941,15957111,User1940,713,France,Female,28,9,27784.37,1,1,1,128912.14,0
1942,15843016,User1941,831,France,Female,41,3,14540.09,3,1,1,94501.84,0
1943,15910654,User1942,418,France,Male,34,2,141322.22,1,0,1,83686.4,1
1944,15840725,User1943,636,France,Female,43,9,106092.38,1,1,0,185360.15,0
1945,15683407,User1944,599,France,Female,41,5,76188.02,4,0,1,156463.38,1
1946,15504933,User1945,709,France,Male,57,2,61168.04,2,1,1,35764.21,0
1947,15937121,User1946,535,France,Male,44,0,124503.58,1,1,0,166938.58,1
1948,15604793,User1947,632,Germany,Female,38,1,48650.1,1,0,0,136835.38,1
1949,15833437,User1948,525,France,Female,49,9,203983.47,1,1,0,164251.85,1
1950,15703797,User1949,733,Germany,Female,35,6,170783.45,1,1,1,121763.13,0
1951,15963537,User1950,661,France,Male,34,7,113208.3,2,1,1,12657.86,0
1952,15982347,User1951,630,France,Female,60,7,12613.53,1,1,0,81607.02,0
1953,15677814,User1952,694,Spain,Female,30,5,176725.08,3,1,1,1000.0,0
1954,15519844,User1953,620,Spain,Male,33,3,90443.7,4,1,1,31845.01,0
1955,15965408,User1954,463,France,Female,38,2,43202.02,2,1,0,65955.36,1
1956,15758768,User1955,721,France,Female,27,4,149098.96,1,1,0,161540.95,1
1957,15562646,User1956,684,France,Female,18,7,146585.44,1,1,1,101809.01,0
1958,15695489,User1957,631,Germany,Male,48,6,0.0,1,1,1,110364.37,0
1959,15790281,User1958,768,France,Male,30,4,14879.92,2,1,1,135707.74,0
1960,15698251,User1959,796,France,Male,33,2,97044.14,2,0,0,55766.54,0
1961,15808205,User1960,518,France,Female,34,8,43983.0,2,0,0,153514.83,1
1962,15710134,User1961,556,France,Male,28,3,117258.96,1,0,1,110524.9,0
1963,15852172,User1962,835,France,Male,27,1,255046.71,2,1,1,53003.84,0
1964,15655295,User1963,820,Spain,Male,40,5,155039.22,1,1,0,71833.5,0
1965,15870862,User1964,561,France,Male,62,1,124364.14,2,1,0,87896.44,1
1966,15796424,User1965,508,France,Female,45,3,109339.88,1,1,1,129287.26,0
1967,15722067,User1966,573,Spain,Female,45,2,144365.15,2,0,0,169029.97,0
1968,15813651,User1967,590,France,Female,23,1,95772.38,2,1,0,84709.12,1
1969,15814721,User1968,459,France,Male,38,6,28681.08,1,0,1,88829.32,1
1970,15556909,User1969,653,Germany,Female,26,9,161384.44,1,1,0,187416.21,0
1971,15902761,User1970,496,France,Female,46,2,70039.66,1,1,1,250000.0,0
1972,15536479,User1971,504,France,Male,36,1,150859.95,1,1,0,187586.36,1
1973,15548375,User1972,759,France,Female,38,3,96028.72,3,1,1,109091.07,0
1974,15607967,User1973,568,France,Female,37,9,68084.57,4,1,0,82196.47,0
1975,15737275,User1974,641,Germany,Male,32,8,111425.82,2,0,0,132997.96,0
1976,15788632,User1975,725,Spain,Male,23,8,129643.68,1,1,1,114522.85,0
1977,15563915,User1976,747,France,Male,44,2,137631.94,4,1,1,61059.62,0
1978,15875265,User1977,609,Germany,Male,24,4,62104.85,3,1,0,165989.94,0
1979,15880946,User1978,655,Germany,Female,26,1,135683.29,1,0,1,223507.6,0
1980,15748411,User1979,550,Germany,Female,35,8,143270.46,2,1,1,58591.37,0
1981,15937532,User1980,850,France,Male,31,6,92218.17,2,1,1,61172.3,0
1982,15581374,User1981,727,France,Female,41,0,105027.46,2,1,0,74911.89,0
1983,15721886,User1982,517,France,Female,48,7,51549.99,2,0,1,37970.29,0
1984,15699891,User1983,650,France,Male,40,5,34407.69,1,0,1,139407.46,1
1985,15685860,User1984,735,France,Female,40,0,69083.06,1,1,0,29395.04,1
1986,15506544,User1985,707,Germany,Male,38,3,103305.85,1,1,1,132271.13,0
1987,15888206,User1986,850,France,Male,46,6,148501.06,2,1,1,119062.74,0
1988,15577973,User1987,814,France,Female,19,3,135419.18,1,1,0,136234.98,0
1989,15940491,User1988,585,France,Female,42,1,46798.08,1,1,0,27207.86,1
1990,15845151,User1989,639,France,Male,29,8,62570.16,1,1,0,106865.51,0
1991,15545214,User1990,496,France,Male,26,9,127698.18,1,1,0,113121.77,1
1992,15820948,User1991,679,France,Female,38,0,122930.99,1,0,0,143030.31,0
1993,15756393,User1992,668,France,Female,34,0,70540.89,1,1,1,118112.19,0
1994,15868204,User1993,850,France,Female,44,8,49954.45,1,1,0,71225.79,1
1995,15943394,User1994,661,France,Male,49,2,15553.18,1,1,1,155642.49,1
1996,15866167,User1995,398,Germany,Male,18,0,150889.58,2,0,1,167598.04,0
1997,15576319,User1996,569,France,Female,37,4,118963.22,1,0,0,165981.75,0
1998,15644796,User1997,663,France,Female,57,6,58907.8,2,0,0,63227.52,1
1999,15561946,User1998,499,France,Male,47,3,221940.77,2,0,0,125616.55,1
2000,15609191,User1999,545,France,Male,52,2,92381.52,1,1,1,54969.74,0
2001,15803520,User2000,606,France,Male,39,3,139607.89,1,1,0,91375.68,1
2002,15650554,User2001,691,France,Male,24,5,136669.9,1,1,0,136727.24,0
2003,15511943,User2002,630,France,Female,27,3,56548.09,1,1,1,29412.93,0
2004,15603530,User2003,543,France,Male,45,9,52505.19,2,1,1,236134.06,1
2005,15784814,User2004,744,France,Male,47,7,10229.32,1,0,0,159902.52,0
2006,15881584,User2005,585,France,Female,31,7,112085.99,1,1,1,62078.78,1
2007,15918218,User2006,590,Germany,Male,35,2,133705.0,2,0,0,71826.16,1
2008,15557264,User2007,484,France,Female,41,0,113846.82,1,1,1,96093.66,1
2009,15880128,User2008,555,France,Female,20,9,144932.63,2,1,0,92828.94,0
2010,15675086,User2009,728,France,Female,34,3,102684.9,1,1,1,40278.94,0
2011,15877794,User2010,455,Spain,Male,54,5,185541.17,1,1,0,93180.96,1
2012,15505157,User2011,641,Germany,Male,60,4,56587.18,2,1,1,23774.9,0
2013,15787136,User2012,736,France,Female,37,6,153744.99,1,0,0,69377.29,1
2014,15626888,User2013,604,France,Male,56,7,138407.12,4,1,0,187847.36,1
2015,15676235,User2014,678,France,Male,33,1,61162.69,3,1,0,96612.68,1
2016,15514687,User2015,515,Germany,Female,30,0,158753.74,2,0,1,80687.4,1
2017,15812884,User2016,807,France,Female,18,7,108741.36,2,0,1,177099.15,0
2018,15812386,User2017,782,France,Female,47,8,206821.06,1,1,1,115434.36,0
2019,15500604,User2018,678,France,Female,34,8,178460.05,1,1,1,130561.6,0
2020,15852754,User2019,439,Germany,Female,61,8,69420.63,1,0,0,71651.47,1
2021,15979477,User2020,524,France,Female,41,0,246617.64,1,0,1,153772.71,0
2022,15881088,User2021,767,France,Female,40,9,140531.12,1,1,1,83541.25,0
2023,15970569,User2022,850,France,Male,20,2,110352.29,1,1,1,142916.82,0
2024,15993029,User2023,685,Spain,Male,53,2,102550.32,2,0,1,131436.76,0
2025,15558029,User2024,799,Germany,Male,34,7,44450.98,2,1,1,184960.24,0
2026,15987920,User2025,577,France,Male,36,2,93664.8,3,0,0,148834.36,0
2027,15699986,User2026,627,France,Female,18,5,83532.84,2,1,1,98938.59,0
2028,15987646,User2027,650,France,Male,47,8,121522.53,2,1,0,47564.41,0
2029,15746133,User2028,700,Spain,Female,48,8,95109.62,1,0,1,84939.92,1
2030,15729220,User2029,466,France,Male,32,5,128271.08,1,1,0,65714.92,1
2031,15947296,User2030,762,Germany,Female,39,4,119117.28,1,1,1,175313.62,0
2032,15650210,User2031,808,Spain,Male,42,2,20655.07,2,0,1,77819.34,1
2033,15504122,User2032,512,France,Female,48,2,48148.54,1,1,1,1000.0,0
2034,15584736,User2033,487,France,Female,39,0,57334.26,1,1,1,118676.1,1
2035,15810474,User2034,692,France,Male,55,4,30716.4,1,0,1,139995.87,1
2036,15759149,User2035,571,Germany,Male,36,2,99661.93,1,0,1,54499.59,0
2037,15508153,User2036,365,France,Male,32,6,118033.19,2,0,0,135158.3,1
2038,15748364,User2037,747,France,Female,33,6,47563.12,1,1,0,34470.95,0
2039,15715486,User2038,668,France,Male,18,3,191.64,2,1,1,111840.97,0
2040,15989369,User2039,592,France,Female,30,7,98940.47,3,1,1,91840.81,0
2041,15861661,User2040,850,France,Female,48,9,215247.7,2,1,1,115234.99,0
2042,15849094,User2041,666,Spain,Female,41,3,78241.96,3,1,1,120660.99,0
2043,15525386,User2042,559,Spain,Male,30,5,71411.88,1,1,1,66466.24,1
2044,15650306,User2043,662,France,Female,41,9,74169.2,1,1,1,139656.86,0
2045,15898175,User2044,525,France,Female,18,1,163732.56,1,1,1,74991.54,0
2046,15941479,User2045,558,France,Male,35,5,159722.8,1,1,0,105635.34,1
2047,15577901,User2046,696,Spain,Male,43,2,75326.64,3,1,0,170030.44,0
2048,15752194,User2047,583,Germany,Female,45,5,183152.92,1,0,1,54142.32,1
2049,15733379,User2048,595,France,Male,30,2,50610.97,2,0,0,103433.72,0
2050,15536216,User2049,850,France,Male,47,3,102401.26,1,1,1,178953.38,0
2051,15503528,User2050,753,France,Male,57,1,44895.61,1,1,1,162112.93,0
2052,15875236,User2051,746,France,Female,34,4,120211.72,1,1,1,66042.48,0
2053,15834518,User2052,713,France,Male,45,7,92412.96,2,1,1,69050.19,0
2054,15942952,User2053,708,Spain,Female,22,3,121346.28,1,1,0,126928.34,0
2055,15741493,User2054,824,Spain,Male,18,1,57959.91,1,0,0,67311.08,0
2056,15705084,User2055,647,Germany,Male,44,8,127331.65,1,1,1,103383.22,1
2057,15533954,User2056,850,France,Female,38,1,98616.32,1,1,0,32023.02,0
2058,15684573,User2057,535,France,Female,40,4,43899.95,2,1,1,131200.91,0
2059,15977360,User2058,619,France,Female,32,2,68621.49,3,1,1,20099.0,0
2060,15722147,User2059,484,France,Male,35,2,37737.16,1,0,1,106345.73,0
2061,15962667,User2060,608,France,Male,46,8,99167.13,2,0,0,134485.3,0
2062,15506222,User2061,712,France,Male,55,4,149905.36,2,1,1,66518.87,0
2063,15930496,User2062,824,France,Female,36,8,113262.31,1,1,1,21766.64,0
2064,15846386,User2063,570,Germany,Female,21,9,108353.92,1,1,1,36613.39,0
2065,15501852,User2064,650,Spain,Male,51,6,173826.88,2,1,0,4611.21,0
2066,15998088,User2065,606,France,Female,44,6,90178.46,1,0,0,188607.37,1
2067,15884442,User2066,561,France,Male,45,7,106764.11,3,0,1,4040.78,0
2068,15816873,User2067,507,France,Female,40,1,126946.14,1,1,0,35677.58,1
2069,15890191,User2068,657,Germany,Male,61,6,165649.74,4,1,1,115978.73,0
2070,15778793,User2069,442,Spain,Male,39,4,72442.7,1,0,1,102163.18,1
2071,15818036,User2070,663,Spain,Female,43,5,128814.1,1,1,0,150811.98,0
2072,15886972,User2071,652,France,Male,19,4,137471.49,2,0,0,165117.57,1
2073,15731907,User2072,571,Spain,Male,32,8,66311.57,1,1,0,122052.19,0
2074,15617048,User2073,528,France,Male,31,0,94413.61,1,1,0,96494.74,1
2075,15707332,User2074,483,France,Male,38,7,79936.2,2,1,1,71654.98,0
2076,15826322,User2075,850,France,Male,41,9,197260.2,2,1,1,90570.49,0
2077,15872775,User2076,488,France,Male,30,8,133254.17,3,1,1,146773.73,0
2078,15611053,User2077,836,France,Male,55,9,125313.42,2,1,0,130125.04,0
2079,15865988,User2078,722,France,Female,27,1,143998.26,1,1,0,130834.4,0
2080,15673982,User2079,606,France,Female,33,1,96677.07,1,1,0,16163.59,1
2081,15784218,User2080,511,France,Female,40,2,107147.83,3,0,0,61573.83,0
2082,15656881,User2081,775,France,Male,25,5,151117.95,2,0,0,65454.42,0
2083,15710652,User2082,850,Germany,Female,44,0,160266.26,2,1,0,72637.26,0
2084,15936068,User2083,537,France,Male,44,3,66515.64,2,0,1,46911.6,1
2085,15920136,User2084,614,France,Male,35,1,237750.0,2,1,0,133648.01,0
2086,15637229,User2085,776,Spain,Female,57,2,98350.35,1,1,0,152529.07,0
2087,15874847,User2086,690,France,Female,39,5,131444.07,1,1,0,190342.95,0
2088,15956655,User2087,850,France,Female,41,2,213567.4,4,1,1,73530.46,1
2089,15715046,User2088,581,France,Female,28,5,202693.19,1,1,0,94694.85,1
2090,15528302,User2089,715,France,Female,21,0,119179.61,1,1,0,104390.41,1
2091,15503004,User2090,499,France,Female,32,7,71466.09,1,0,0,99340.73,1
2092,15805021,User2091,850,France,Female,35,6,26703.71,1,1,0,57905.25,0
2093,15585188,User2092,562,France,Male,33,6,109095.13,1,1,0,139568.49,0
2094,15914588,User2093,385,France,Male,46,3,209999.89,2,1,0,1000.0,0
